性別,年齡,BMI,拳擊,器材,有氧,舞蹈,高強度間歇,瑜伽,肌力訓練,燃脂,減脂瘦身,增加肌肉,增強體魄,舒緩壓力,推薦類型
1.0,42.0,22.783618077138534,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,3786.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.0,1.0,1.0,0.0,1.0,1.0,-3.0,0000
1.0,1141.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,錯誤
1.0,45.0,19.01371168929605,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,987.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,心肺
0.0,3915.0,0.0,-5.0,1.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,柔軟度
0.0,810.0,22.396440966887088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,心肺
1.0,47.0,-25.379891285857873,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,3511.0,0.0,1.0,0.0,-4.0,1.0,-5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,257.0,22.813566110376865,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
1.0,520.0,24.440446802497945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,肌力
0.0,611.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,肌耐力
0.0,434.0,23.68796296174881,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,23.0,24.16606127482841,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
0.0,52.0,21.3039485766758,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,錯誤
1.0,3992.0,23.608678155488192,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,錯誤
0.0,39.0,23.7332384003797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,心肺
1.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,心肺
1.0,47.0,-25.54331991764118,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,錯誤
0.0,829.0,0.0,-2.0,1.0,0.0,0.0,-3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,肌力
0.0,43.0,-22.271632996687856,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,555.0,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-5.0,0.0,-4.0,0.0,0.0,-3.0,肌力
1.0,3421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,心肺
0.0,46.0,-13.750296549749262,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,肌耐力
1.0,650.0,23.40542087786963,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,錯誤
1.0,46.0,18.92721532117185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,錯誤
1.0,3839.0,0.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,1.0,-3.0,0.0,-5.0,1.0,柔軟度
0.0,465.0,12.495980609819277,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,柔軟度
1.0,1404.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,2458.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,3079.0,20.94602573787675,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,柔軟度
1.0,3882.0,17.578125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,柔軟度
1.0,45.0,22.1184340769233,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,心肺
0.0,31.0,-10.94932032279035,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
1.0,45.0,-22.805265578256922,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
0.0,2256.0,0.0,1.0,0.0,1.0,-2.0,0.0,0.0,1.0,1.0,-5.0,-4.0,1.0,1.0,肌耐力
1.0,46.0,23.91608171390573,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌力
0.0,1823.0,0.0,-4.0,-4.0,1.0,1.0,1.0,-4.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,25.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,37.0,-17.76430788483128,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,2225.0,23.123574028278888,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,肌力
0.0,45.0,-26.29872391055428,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,2264.0,17.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,柔軟度
1.0,11.0,17.800700080417112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,心肺
0.0,40.0,-20.342046816348432,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,0.0,0.0,-2.0,-4.0,肌力
0.0,3468.0,14.869709080051253,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,柔軟度
0.0,40.0,27.071082686003265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,2153.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-5.0,1.0,1.0,1.0,1.0,1.0,心肺
0.0,2036.0,21.62413972836481,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,3721.0,0.0,-5.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,1.0,0.0,0.0,1.0,error
0.0,53.0,21.89889637028286,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,心肺
0.0,3388.0,0.0,-5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
1.0,47.0,-32.358662105209625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,2075.0,17.240020576942545,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,肌力
0.0,3192.0,0.0,1.0,-5.0,0.0,1.0,-2.0,0.0,-2.0,1.0,0.0,1.0,-4.0,1.0,error
0.0,1865.0,0.0,1.0,-5.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.0,1.0,1.0,1.0,肌耐力
1.0,1203.0,0.0,0.0,0.0,1.0,1.0,1.0,-4.0,-4.0,1.0,1.0,-4.0,1.0,-3.0,肌耐力
0.0,3912.0,0.0,1.0,0.0,0.0,-2.0,-5.0,-2.0,1.0,-5.0,0.0,-2.0,1.0,-5.0,柔軟度
1.0,1185.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-3.0,1.0,1.0,-5.0,0.0,-2.0,error
1.0,3608.0,18.324344517795662,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,肌耐力
0.0,1461.0,19.8791026005112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,error
1.0,48.0,23.319703083030504,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
0.0,2549.0,0.0,-2.0,-4.0,0.0,0.0,1.0,0.0,-4.0,1.0,1.0,-5.0,1.0,1.0,肌耐力
0.0,23.0,-11.727745048101092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,肌耐力
0.0,2409.0,0.0,0.0,-3.0,0.0,0.0,-4.0,-4.0,1.0,1.0,0.0,0.0,-3.0,-5.0,心肺
0.0,967.0,0.0,1.0,1.0,0.0,1.0,1.0,-3.0,0.0,1.0,-3.0,0.0,1.0,1.0,肌耐力
1.0,35.0,15.537936029447346,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,error
1.0,46.0,-28.12653444051561,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
0.0,2716.0,20.84556747429522,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,1273.0,23.137606797753488,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,36.0,23.03899983454425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,心肺
1.0,42.0,-20.815578928788508,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,error
1.0,50.0,22.4913494809689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,肌力
0.0,3357.0,23.72532857254035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,柔軟度
1.0,20.0,-18.53653813618331,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,error
1.0,30.0,-13.048485837629974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,肌力
1.0,3231.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-2.0,-3.0,錯誤
1.0,2587.0,16.78752819846172,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,柔軟度
1.0,1232.0,19.8791026005112,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,肌耐力
0.0,30.0,-17.840074768725387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
0.0,53.0,21.875,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
0.0,3730.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,677.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-5.0,0.0,1.0,-4.0,1.0,心肺
0.0,1728.0,22.71577667915287,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
1.0,41.0,-26.512648996935965,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,心肺
0.0,1327.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,心肺
0.0,1977.0,18.253109789075197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,柔軟度
1.0,31.0,21.156343159685303,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,柔軟度
0.0,3945.0,0.0,-5.0,1.0,-2.0,0.0,-4.0,-2.0,1.0,0.0,0.0,0.0,1.0,1.0,error
1.0,42.0,20.028841531805803,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,心肺
1.0,1737.0,0.0,0.0,1.0,1.0,-4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,柔軟度
0.0,2046.0,22.115425049908644,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,心肺
0.0,48.0,-19.415046449953948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,錯誤
1.0,2783.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,肌力
1.0,25.0,23.8751147842057,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,心肺
1.0,2125.0,16.963722660681164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,2416.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-5.0,1.0,肌耐力
1.0,731.0,23.418619751552228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
1.0,2127.0,0.0,-4.0,1.0,1.0,1.0,1.0,1.0,-2.0,-5.0,0.0,1.0,1.0,1.0,肌耐力
0.0,32.0,-20.951680433561908,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,肌耐力
1.0,1903.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,錯誤
0.0,32.0,-21.055707614419184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,肌耐力
1.0,2830.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,32.0,-20.718494477433108,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,柔軟度
1.0,26.0,-20.225327113658768,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,心肺
1.0,514.0,22.4913494809689,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,錯誤
0.0,2001.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-4.0,1.0,-4.0,-2.0,-3.0,0000
1.0,34.0,-23.66050604371313,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,肌力
0.0,27.0,-16.951867407525192,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,心肺
0.0,30.0,-20.69049023508612,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,肌力
0.0,32.0,19.29698872347248,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,柔軟度
0.0,42.0,-21.569797180301258,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,肌耐力
1.0,446.0,21.48334036587152,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,肌耐力
1.0,13.0,-16.527023582004723,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,肌耐力
0.0,3636.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,錯誤
1.0,2036.0,0.0,-5.0,1.0,1.0,1.0,1.0,-2.0,1.0,-3.0,0.0,1.0,1.0,-5.0,肌耐力
1.0,49.0,-24.584085801880285,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,779.0,17.76430788483128,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,26.0,13.520735423477605,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,肌耐力
0.0,3998.0,21.710584779439074,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,錯誤
0.0,40.0,-15.893064221727956,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0000
0.0,3167.0,20.803227808025007,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,柔軟度
1.0,3347.0,16.535262525450086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
1.0,1356.0,0.0,1.0,1.0,-3.0,1.0,-2.0,1.0,1.0,1.0,0.0,-5.0,1.0,-3.0,肌力
1.0,28.0,19.017228677775847,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,柔軟度
0.0,3481.0,19.8791026005112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0000
1.0,834.0,0.0,-2.0,0.0,-5.0,1.0,1.0,1.0,-5.0,-2.0,0.0,0.0,1.0,0.0,肌耐力
1.0,425.0,23.0536127554036,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,38.0,-14.905329589305243,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,肌耐力
0.0,27.0,-7.829492680538148,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,肌力
0.0,620.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
1.0,43.0,-23.03828545376393,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,心肺
1.0,3352.0,23.82744738536189,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,柔軟度
1.0,2910.0,0.0,0.0,-3.0,1.0,1.0,1.0,1.0,-5.0,1.0,1.0,0.0,0.0,0.0,柔軟度
0.0,3382.0,19.010915713983646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,心肺
0.0,23.0,-25.76960530393493,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,42.0,-21.899469889414735,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,肌力
0.0,2893.0,0.0,0.0,1.0,1.0,0.0,-2.0,0.0,1.0,-5.0,1.0,1.0,0.0,1.0,肌耐力
1.0,3193.0,22.499529325239468,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
0.0,3855.0,16.358024691358,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,心肺
1.0,38.0,12.34372962686739,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
0.0,3222.0,21.2507204411358,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
1.0,3279.0,0.0,-2.0,1.0,-5.0,1.0,1.0,1.0,-4.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,34.0,-15.857103737856376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,error
1.0,49.0,-25.357996703799024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,錯誤
1.0,1072.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,肌力
0.0,26.0,-20.751177566012913,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,1728.0,23.32921992376388,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0000
1.0,27.0,-25.741395448558922,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,錯誤
1.0,48.0,-23.12007658345012,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,1084.0,20.370293384778112,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,514.0,23.66346500205318,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
0.0,967.0,0.0,-2.0,0.0,0.0,1.0,-2.0,0.0,-5.0,-2.0,0.0,0.0,-4.0,1.0,柔軟度
1.0,45.0,-25.037788623368375,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,33.0,22.25605819800517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,心肺
0.0,25.0,17.80470580978782,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,肌耐力
1.0,47.0,-16.25300096812225,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,3464.0,21.3039485766758,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,柔軟度
0.0,1524.0,23.7332384003797,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,柔軟度
1.0,45.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌力
1.0,42.0,22.4913494809689,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,錯誤
0.0,3459.0,21.87486642442331,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,肌耐力
1.0,42.0,-15.494462603068865,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,柔軟度
0.0,3816.0,0.0,0.0,1.0,-2.0,-3.0,0.0,1.0,1.0,1.0,0.0,-4.0,1.0,-3.0,肌力
1.0,50.0,-22.756495527223073,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,23.0,-16.90570977673886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,柔軟度
1.0,2935.0,0.0,0.0,1.0,1.0,-5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,45.0,-23.99669308576713,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0000
0.0,2508.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,心肺
0.0,3898.0,0.0,1.0,-3.0,0.0,1.0,-2.0,1.0,-2.0,0.0,-4.0,1.0,-2.0,0.0,錯誤
0.0,1821.0,0.0,-3.0,-2.0,1.0,1.0,-5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,心肺
1.0,2022.0,22.98293139468565,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,1118.0,23.525937134612004,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,肌耐力
1.0,49.0,-25.08927772824188,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
1.0,40.0,19.30350615658449,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,心肺
1.0,32.0,-10.878978544055544,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,肌力
1.0,47.0,-20.18535464027318,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,42.0,-17.445220604448984,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,肌耐力
1.0,3770.0,0.0,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,柔軟度
1.0,1564.0,22.4913494809689,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0000
0.0,31.0,12.615502074259707,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,心肺
0.0,36.0,-15.500377083553815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0000
0.0,2777.0,0.0,-5.0,1.0,0.0,-2.0,1.0,-3.0,1.0,1.0,-5.0,0.0,1.0,-2.0,心肺
1.0,50.0,22.4913494809689,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,心肺
1.0,3183.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,917.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.0,1.0,1.0,-5.0,肌耐力
0.0,1320.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.0,-4.0,-3.0,0.0,柔軟度
0.0,1919.0,16.358024691358,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,肌耐力
1.0,47.0,-21.759140826337294,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,3869.0,22.4913494809689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,肌力
0.0,2910.0,0.0,-4.0,-3.0,0.0,0.0,1.0,0.0,1.0,1.0,-3.0,1.0,1.0,0.0,0000
1.0,47.0,-25.7091851231237,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0000
1.0,1016.0,22.4913494809689,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,錯誤
1.0,3723.0,20.631493337295773,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,肌力
1.0,48.0,23.079564399976594,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,33.0,20.496392560992923,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,心肺
0.0,773.0,0.0,0.0,1.0,-3.0,-5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,心肺
0.0,44.0,-23.102430657249585,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,錯誤
1.0,13.0,17.3010380622837,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,心肺
0.0,2371.0,14.023806261899338,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
